docName, score
Landings_on_other_planets, 0.6612116098403931
Moons_of_Uranus, 0.48817262053489685
Moons_of_Jupiter, 0.45731082558631897
Moons, 0.3760184049606323
Moons_of_Saturn, 0.3714124262332916
Luna_program, 0.28337639570236206
Jupiter, 0.28070569038391113
Planetary_flyby, 0.2785413861274719
Miranda_(moon), 0.25626033544540405
Moon, 0.2400943487882614
Flyby_(spaceflight), 0.2327023446559906
Saturn, 0.21925969421863556
Dwarf_planet, 0.20920276641845703
Celestial_body, 0.20890605449676514
Celestial_bodies, 0.20890605449676514
Astronomical_object, 0.20890605449676514
Hill_sphere, 0.2070896178483963
Phobos_(moon), 0.19776996970176697
Sample_return_mission, 0.19454696774482727
Planet, 0.1917611062526703
Planets, 0.1917611062526703
Neptune_Orbiter, 0.18304309248924255
Neptune, 0.17930197715759277
Triton_(moon), 0.1750858724117279
Astronomer, 0.17408837378025055
Mariner_program, 0.16886699199676514
Juno_spacecraft, 0.16698114573955536
In-situ_resource_utilization, 0.1653893142938614
Planetary_formation, 0.16517475247383118
Discovery_program, 0.1621224731206894
Galileo_spacecraft, 0.15912295877933502
Galileo_(spacecraft), 0.15912295877933502
Rings_of_Uranus, 0.15798819065093994
Cassiniâ€“Huygens, 0.15696881711483002
List_of_artificial_objects_leaving_the_Solar_System, 0.1553291231393814
Bow_shock, 0.1553291231393814
Uranus, 0.15476295351982117
Chandrayaan-1, 0.1531917005777359
Astronomical_unit, 0.15076495707035065
Titan_(moon), 0.14862585067749023
Momentum_exchange_tether, 0.1477586179971695
Space_probe, 0.14699111878871918
Discovery_and_exploration_of_the_Solar_System, 0.14644193649291992
Ranger_program, 0.1464344710111618
Review_of_United_States_Human_Space_Flight_Plans_Committee, 0.1464344710111618
Solar_System, 0.14604395627975464
Astronomy, 0.14291730523109436
Space_exploration, 0.14261537790298462
Space_colonization, 0.14240401983261108
List_of_missions_to_Mars, 0.1405811905860901
Colonization_of_the_Moon, 0.14053019881248474
Pioneer_10, 0.1394675225019455
Interplanetary_contamination, 0.13729284703731537
Panspermia, 0.13700075447559357
Perturbation_(astronomy), 0.13591298460960388
New_Horizons, 0.1347106695175171
Far_side_of_the_Moon, 0.13055351376533508
Axial_tilt, 0.12813016772270203
Mars, 0.12642404437065125
Voyager_program, 0.1255699247121811
Voyager_probes, 0.1255699247121811
Planetary_nebula, 0.12432084232568741
Gravity, 0.12309907376766205
Gravitation, 0.12309907376766205
Pluto, 0.12027248740196228
Orbit, 0.11853224039077759
Fobos-Grunt, 0.11834295839071274
Phobos_program, 0.11834295839071274
Astrology, 0.11348573118448257
Voyager_2, 0.1115497499704361
Pioneer_11, 0.10982584953308105
Heliocentric, 0.10936884582042694
Voyager_1, 0.10925694555044174
Orbit_of_the_Moon, 0.10806562006473541
Moon_landing, 0.10704587399959564
Solar_wind, 0.10554187744855881
Space_manufacturing, 0.10460138320922852
Timeline_of_Solar_System_exploration, 0.10444281250238419
Timeline_of_planetary_exploration, 0.10444281250238419
Astrodynamics, 0.10444281250238419
Mars_Curse, 0.10355009138584137
Exploration_of_Mars, 0.10355009138584137
Japan_Aerospace_Exploration_Agency, 0.10248801112174988
History_of_astrology, 0.10074648261070251
Galileo_Galilei, 0.09936985373497009
Mercury_(planet), 0.09763851761817932
Outer_space, 0.09762726724147797
Interstellar_space, 0.09762726724147797
Space_habitat, 0.09152154624462128
Ocean, 0.09152154624462128
Kuiper_belt, 0.09060171246528625
Lunokhod_programme, 0.0887572169303894
Venus, 0.0881531685590744
4_Vesta, 0.08443349599838257
NASA, 0.08194270730018616
Heliophysics, 0.07657142728567123
Roscosmos, 0.07396434992551804
Chinese_space_program, 0.07349555939435959
Space_elevators, 0.07322096824645996
Helium-3, 0.0732172355055809
